url,댓글 수,댓글
https://n.news.naver.com/mnews/article/586/0000102954?sid=102,40,"['전목사 내가 계시받았는데  니 디진다고 하네...  어쩌꺼나 ... 계시 받았어', '이놈 인간이 아니다. 악마다. 이런걸 목사라고.. 그런데 이놈은 왜 체포하지 못하고 구속수사 하지 못하냐.? 희대의 간인10인에게 물어보자.! 내란수괴 개두열이 편이라 놔두는 것이냐.? 오염되고 더러운 내란동조자 놈들아.!', '불출마? X, 출마자격자체가 없음 O', '허경영보다 더 못된놈이라고 본다', '어차피 피선거권도 없다. 혼자서 출마하네 마네 하고 있다.', '목사라고? 하나님의 영광을 가리는 정신이상자', '너가 보수를망쳣다 국힘은 전광훈내처야된다', '말종이라는 말이외 안할게..', '미치광이좀 북한으로 보내버려', '제발 병원가서 정신감정좀 받아보세요', '어리석다................................................................', 'ㅋㅋㅋㅋ모금 끝났냐?ㅋㅋㅋㅋ 귀신같이 돈모으고 튀기 시전ㅋㅋㅋㅋㅋㅋㅋ 대통령 후보 등록비는 아깝지?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', 'ㅋㅋㅋ 코메디나해라', '저 교회 다니는 년놈들은 대가리에 뭐가 들었을까? 신앙으로 다니는게 아니라 좀 부족해서 저런곳에 다니겠지?', '아직도 나는 배고프다.눈먼것들을 실컷 우려내어 수금액을 최대로 걷어 먹어야 한다.', '일단 이 전씨 부터 수사해봐', '종교 좀 정화하자!! 얘들땜에 스트레스 쌓인다!!!', '교주 나타낫다 교주가 김문수 밀겠네 쓰레기들', '불출마???피선거권이없어 이사람', '광훈아 고마워 지금의 국짐을 있게 해줘서', '전목사 내가 계시받았는데  니 디진다고 하네...  어쩌꺼나 ... 계시 받았어', '이놈 인간이 아니다. 악마다. 이런걸 목사라고.. 그런데 이놈은 왜 체포하지 못하고 구속수사 하지 못하냐.? 희대의 간인10인에게 물어보자.! 내란수괴 개두열이 편이라 놔두는 것이냐.? 오염되고 더러운 내란동조자 놈들아.!', '불출마? X, 출마자격자체가 없음 O', '허경영보다 더 못된놈이라고 본다', '어차피 피선거권도 없다. 혼자서 출마하네 마네 하고 있다.', '목사라고? 하나님의 영광을 가리는 정신이상자', '너가 보수를망쳣다 국힘은 전광훈내처야된다', '말종이라는 말이외 안할게..', '미치광이좀 북한으로 보내버려', '제발 병원가서 정신감정좀 받아보세요', '어리석다................................................................', 'ㅋㅋㅋㅋ모금 끝났냐?ㅋㅋㅋㅋ 귀신같이 돈모으고 튀기 시전ㅋㅋㅋㅋㅋㅋㅋ 대통령 후보 등록비는 아깝지?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', 'ㅋㅋㅋ 코메디나해라', '저 교회 다니는 년놈들은 대가리에 뭐가 들었을까? 신앙으로 다니는게 아니라 좀 부족해서 저런곳에 다니겠지?', '아직도 나는 배고프다.눈먼것들을 실컷 우려내어 수금액을 최대로 걷어 먹어야 한다.', '일단 이 전씨 부터 수사해봐', '종교 좀 정화하자!! 얘들땜에 스트레스 쌓인다!!!', '교주 나타낫다 교주가 김문수 밀겠네 쓰레기들', '불출마???피선거권이없어 이사람', '광훈아 고마워 지금의 국짐을 있게 해줘서']"
https://n.news.naver.com/mnews/article/005/0001775072?sid=100,60,"['이재명이랑 싸우라니까 지들끼리 싸우네 ㅋㅋ 국힘은 사실 이재명을 위해 존재하는 당 아닐까? 계엄부터 지금까지 쭈욱 이재명 좋은 일 밖에 안하네 ㅋㅋ', '결론은 정해져 있다. 김문수가 2번 달고 대선 출마, 한덕수와 양권은 정치계를 떠난다', '검사출산 썩동이가 대선후보 김문순대를 피의자 또는 범죄자 출신처럼 막대함. 발갱인데 희생번트용도로 쓰고 버리려다 노동운동 투사 김문순대에게 참교육 당하고 있음', '단식 쇼 쇼  벌써 끝났노 ㅋㅋㅋ', '국힘은 그냥 차려진 밥상 먹으면 될 때에도 항상 지들끼리 싸워서 밥상 걷어차는 게 한심하다..', '김문수형이 대선뚫고왔는데 한덕수는 숟가락만지고있네', '국힘을 망친건 두 권씨다', '김후보님은 단일화한다고 했지 자리를 한후보에게 일임하겠다 말한 적없어. 국어실력 안되냐?', '쌍권이 물러나야지. 그 다음에 합치든 뭘하든 하지.', '전과자는 이념도 없이 이익에 따라 좌우를 넘나들며 사람들 꼬시고 있는데 쌍권총이 지들이 상왕이라도 된양 지들이 점지한 후보를 밀겠다고 수작질을 하고 있으니, 우리 보수가 과연 필패가 아닐까 싶다. 이책임은 쌍권총이 져야한다.', '김문수 당선으로 결정난걸 전국민이 다 아는데 뭔소리?', '쌍권이 사라지면 세상만사가 모두 안정된다. 핵심윤핵관들이 당권을 장악하고 대선에서의 주도권을 잡으려 몸부림치면 칠수록 더 많은 사람이 상차를 입고 세상은 더욱 혼란에 휩싸일 것이다. 두권은 물러나라! 그것이 세상을 이럽게하는 마지막 길이다. 국민들 앞에 면상을 보이지마라!  안그래도 살기가 힘든데 그 면상을 보면 더 짜증나고 힘들어 진다. 제발, 면상 좀 치워주라. 부탁한다!', '개기고 기다리면 감문수 승!!', '덕수가 한일이 뭐가 있지?', '이런 당의 어처구니 없는 면면을 고스란히 보여주는구나.국민에게 버려질날이 얼마 안 남았네.', '단식하는 놈이 얼굴이 좋아요.왜? 몇일 해보니 죽겠더나? ㅋㅋ 당첨되면 로또를 사겠다는 덕수? 도둑도 훔치기 위해선 담을 직접 넘는다.빈집에 문을 열어주고 마루에 보석을 놔 두면 들어가겠다는 덕수는  도둑놈 심보가 아니고 동네 양아치지..ㅋㅋ', '국민을 어떻게 생각하고 저러는지..\\n당최 이해불가', '이준석이라는 좋은 대안이 있잖아요  이준석 찍어요 가장 보수를 대변할 사람입니다', '민주당은 단일대오,,\\n국짐당은 당권내란', '이준석이 있었어야 국힘은 살았다 박근혜때 치고받고 싸웠던거에서 교훈을 전혀 얻지 못했고 그때 치고 받고 싸웠던 권성동이 지금도 저러고 있는거보면 존나게 한심하다 성동아', '이재명이랑 싸우라니까 지들끼리 싸우네 ㅋㅋ 국힘은 사실 이재명을 위해 존재하는 당 아닐까? 계엄부터 지금까지 쭈욱 이재명 좋은 일 밖에 안하네 ㅋㅋ', '결론은 정해져 있다. 김문수가 2번 달고 대선 출마, 한덕수와 양권은 정치계를 떠난다', '검사출산 썩동이가 대선후보 김문순대를 피의자 또는 범죄자 출신처럼 막대함. 발갱인데 희생번트용도로 쓰고 버리려다 노동운동 투사 김문순대에게 참교육 당하고 있음', '단식 쇼 쇼  벌써 끝났노 ㅋㅋㅋ', '국힘은 그냥 차려진 밥상 먹으면 될 때에도 항상 지들끼리 싸워서 밥상 걷어차는 게 한심하다..', '김문수형이 대선뚫고왔는데 한덕수는 숟가락만지고있네', '국힘을 망친건 두 권씨다', '김후보님은 단일화한다고 했지 자리를 한후보에게 일임하겠다 말한 적없어. 국어실력 안되냐?', '쌍권이 물러나야지. 그 다음에 합치든 뭘하든 하지.', '전과자는 이념도 없이 이익에 따라 좌우를 넘나들며 사람들 꼬시고 있는데 쌍권총이 지들이 상왕이라도 된양 지들이 점지한 후보를 밀겠다고 수작질을 하고 있으니, 우리 보수가 과연 필패가 아닐까 싶다. 이책임은 쌍권총이 져야한다.', '김문수 당선으로 결정난걸 전국민이 다 아는데 뭔소리?', '쌍권이 사라지면 세상만사가 모두 안정된다. 핵심윤핵관들이 당권을 장악하고 대선에서의 주도권을 잡으려 몸부림치면 칠수록 더 많은 사람이 상차를 입고 세상은 더욱 혼란에 휩싸일 것이다. 두권은 물러나라! 그것이 세상을 이럽게하는 마지막 길이다. 국민들 앞에 면상을 보이지마라!  안그래도 살기가 힘든데 그 면상을 보면 더 짜증나고 힘들어 진다. 제발, 면상 좀 치워주라. 부탁한다!', '개기고 기다리면 감문수 승!!', '덕수가 한일이 뭐가 있지?', '이런 당의 어처구니 없는 면면을 고스란히 보여주는구나.국민에게 버려질날이 얼마 안 남았네.', '단식하는 놈이 얼굴이 좋아요.왜? 몇일 해보니 죽겠더나? ㅋㅋ 당첨되면 로또를 사겠다는 덕수? 도둑도 훔치기 위해선 담을 직접 넘는다.빈집에 문을 열어주고 마루에 보석을 놔 두면 들어가겠다는 덕수는  도둑놈 심보가 아니고 동네 양아치지..ㅋㅋ', '국민을 어떻게 생각하고 저러는지..\\n당최 이해불가', '이준석이라는 좋은 대안이 있잖아요  이준석 찍어요 가장 보수를 대변할 사람입니다', '민주당은 단일대오,,\\n국짐당은 당권내란', '이준석이 있었어야 국힘은 살았다 박근혜때 치고받고 싸웠던거에서 교훈을 전혀 얻지 못했고 그때 치고 받고 싸웠던 권성동이 지금도 저러고 있는거보면 존나게 한심하다 성동아', '이재명이랑 싸우라니까 지들끼리 싸우네 ㅋㅋ 국힘은 사실 이재명을 위해 존재하는 당 아닐까? 계엄부터 지금까지 쭈욱 이재명 좋은 일 밖에 안하네 ㅋㅋ', '결론은 정해져 있다. 김문수가 2번 달고 대선 출마, 한덕수와 양권은 정치계를 떠난다', '검사출산 썩동이가 대선후보 김문순대를 피의자 또는 범죄자 출신처럼 막대함. 발갱인데 희생번트용도로 쓰고 버리려다 노동운동 투사 김문순대에게 참교육 당하고 있음', '단식 쇼 쇼  벌써 끝났노 ㅋㅋㅋ', '국힘은 그냥 차려진 밥상 먹으면 될 때에도 항상 지들끼리 싸워서 밥상 걷어차는 게 한심하다..', '김문수형이 대선뚫고왔는데 한덕수는 숟가락만지고있네', '국힘을 망친건 두 권씨다', '김후보님은 단일화한다고 했지 자리를 한후보에게 일임하겠다 말한 적없어. 국어실력 안되냐?', '쌍권이 물러나야지. 그 다음에 합치든 뭘하든 하지.', '전과자는 이념도 없이 이익에 따라 좌우를 넘나들며 사람들 꼬시고 있는데 쌍권총이 지들이 상왕이라도 된양 지들이 점지한 후보를 밀겠다고 수작질을 하고 있으니, 우리 보수가 과연 필패가 아닐까 싶다. 이책임은 쌍권총이 져야한다.', '김문수 당선으로 결정난걸 전국민이 다 아는데 뭔소리?', '쌍권이 사라지면 세상만사가 모두 안정된다. 핵심윤핵관들이 당권을 장악하고 대선에서의 주도권을 잡으려 몸부림치면 칠수록 더 많은 사람이 상차를 입고 세상은 더욱 혼란에 휩싸일 것이다. 두권은 물러나라! 그것이 세상을 이럽게하는 마지막 길이다. 국민들 앞에 면상을 보이지마라!  안그래도 살기가 힘든데 그 면상을 보면 더 짜증나고 힘들어 진다. 제발, 면상 좀 치워주라. 부탁한다!', '개기고 기다리면 감문수 승!!', '덕수가 한일이 뭐가 있지?', '이런 당의 어처구니 없는 면면을 고스란히 보여주는구나.국민에게 버려질날이 얼마 안 남았네.', '단식하는 놈이 얼굴이 좋아요.왜? 몇일 해보니 죽겠더나? ㅋㅋ 당첨되면 로또를 사겠다는 덕수? 도둑도 훔치기 위해선 담을 직접 넘는다.빈집에 문을 열어주고 마루에 보석을 놔 두면 들어가겠다는 덕수는  도둑놈 심보가 아니고 동네 양아치지..ㅋㅋ', '국민을 어떻게 생각하고 저러는지..\\n당최 이해불가', '이준석이라는 좋은 대안이 있잖아요  이준석 찍어요 가장 보수를 대변할 사람입니다', '민주당은 단일대오,,\\n국짐당은 당권내란', '이준석이 있었어야 국힘은 살았다 박근혜때 치고받고 싸웠던거에서 교훈을 전혀 얻지 못했고 그때 치고 받고 싸웠던 권성동이 지금도 저러고 있는거보면 존나게 한심하다 성동아']"
https://n.news.naver.com/mnews/article/277/0005589861?sid=154,9,"['부정선거 입틀막 사전작업.', '30프로도박스권 50프로도 확장성한계라카고 정신병자 기자네', '곧 추락한다에 100만원 건다', '리 죄먕이는  여란하게  주접떨다가  낙선하고  감옥행~ 이것이  악마  리 죄명의  운명~~~', '국민은 개돼지다 라는말이 새삼느껴지는군', '찢이리는 앙대요', ""영산홍 먹고 복통일으킨 친구 기사에, '철쭉류 꽃은 먹으면 안된다' 라고 댓글을 달았더니~~ 반대표가 나왔네~ 왜그럴까?!?  먹어도 된다는 주장(?)일까, 아니면 잘 못 누른걸까~~거 참 (이은하 노래처럼)아리송하네~~~"", '진짜 이사람이 대통령되는거예요~??? ㅠㅠ', '내란당끼리 나눠먹는거지 중도랑 진보층은 극우쪽으로 절대안간다는거  그리고 50넘는것도 많은데  꾸역꾸역 43나온거 두개들고와서 뭐하니 기자야 없어보이게']"
https://n.news.naver.com/mnews/article/036/0000051608?sid=103,2,"['몇십년간 응원봉 따위 없어도 시위 잘해왔음\\n응원봉 뇌절 지겹다', '자기와 생각이 다르면 탄핵을 외치는데 이게 어떻게 “민주” 입니까 .. 민주당 탄핵 남발은 진짜 심각한 정치적 퇴보입니다.']"
https://n.news.naver.com/mnews/article/014/0005347184?sid=154,0,[]
https://n.news.naver.com/mnews/article/422/0000738800?sid=100,0,[]
https://n.news.naver.com/mnews/article/003/0013231015?sid=102,0,[]
https://n.news.naver.com/mnews/article/417/0001075830?sid=154,2,"['김문수,한덕수,전광훈 셋이서 단일화해라.', '출마하겠다고 하고 후원금 다 걷었으니 이젠 불출마 선언해야지...']"
https://n.news.naver.com/mnews/article/421/0008239732?sid=154,0,[]
https://n.news.naver.com/mnews/article/421/0008239731?sid=154,0,[]
https://n.news.naver.com/mnews/article/421/0008239728?sid=154,0,[]
https://n.news.naver.com/mnews/article/011/0004483280?sid=102,0,[]
https://n.news.naver.com/mnews/article/421/0008239699?sid=154,0,[]
https://n.news.naver.com/mnews/article/421/0008239696?sid=154,0,[]
https://n.news.naver.com/mnews/article/421/0008239697?sid=154,0,[]
https://n.news.naver.com/mnews/article/421/0008239700?sid=154,0,[]
https://n.news.naver.com/mnews/article/008/0005191594?sid=154,40,"['', '코미디가.따로 없다 뭘해도 모자란 것들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '니들둘부터 백의종군해라~~~국민당원이뽑은 자당 대선후보를 지아래놈으로 취급하는 대단한완장~~~', '쌍권 당에서나가라', '홍할배 가라사대, 두놈의 망조당!', '그러니까.  김문수로  해서 2번 단일화하면 될걸.  왜 이리 나대냐', '기호 2번이건 10번이건 어차피 지는게임임. 열심히 당권쟁탈전이나 해라', '깅거니 한테 엄청 혼났나보네 ㅋㅋ', '내란의힘 개폭망 가고 정당해산하즈아', '단일화도 여러방법이 있잖아. 그중 단일화해서 소속된 정당으로 나가는것도 단일화잖아.', '한씨넘이 김가넘 전폭지지하면 되겠구먼.', '안녕하십니까 119죠 내가 경기 도 지사 입니다 // 네 119에 무슨 볼일이시죠? // 내가 도 지사 라고요 ㅋㅋ // 안녕하십니까 내가 대통령 후보 입니다 내 밑으로 꿇어 ㅋㅋ', '권가야 넌 참 ㅆㅣㅂ 새다', '국짐당 니들은 좇됐다', '이번 대선은 결국 윤석열정부 심판이 주된 성격이라 이재명이 싫지만 어차피 민주당정부가 세워질거다. 김문수나 한덕수나 어차피 이기긴 힘든거 뻔하자나?', '권성동 &gt; 이재명', '기호10번 국힘 멋있네 ㅋ', '그냥 다 쇼로보인다', '너네 후보 있잖아?', '안나오면 되잖아  탄핵2번당하고 또 찍어달라냐\\n국힘은 이미 썩은 보수됨', '', '코미디가.따로 없다 뭘해도 모자란 것들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '니들둘부터 백의종군해라~~~국민당원이뽑은 자당 대선후보를 지아래놈으로 취급하는 대단한완장~~~', '쌍권 당에서나가라', '홍할배 가라사대, 두놈의 망조당!', '그러니까.  김문수로  해서 2번 단일화하면 될걸.  왜 이리 나대냐', '기호 2번이건 10번이건 어차피 지는게임임. 열심히 당권쟁탈전이나 해라', '깅거니 한테 엄청 혼났나보네 ㅋㅋ', '내란의힘 개폭망 가고 정당해산하즈아', '단일화도 여러방법이 있잖아. 그중 단일화해서 소속된 정당으로 나가는것도 단일화잖아.', '한씨넘이 김가넘 전폭지지하면 되겠구먼.', '안녕하십니까 119죠 내가 경기 도 지사 입니다 // 네 119에 무슨 볼일이시죠? // 내가 도 지사 라고요 ㅋㅋ // 안녕하십니까 내가 대통령 후보 입니다 내 밑으로 꿇어 ㅋㅋ', '권가야 넌 참 ㅆㅣㅂ 새다', '국짐당 니들은 좇됐다', '이번 대선은 결국 윤석열정부 심판이 주된 성격이라 이재명이 싫지만 어차피 민주당정부가 세워질거다. 김문수나 한덕수나 어차피 이기긴 힘든거 뻔하자나?', '권성동 &gt; 이재명', '기호10번 국힘 멋있네 ㅋ', '그냥 다 쇼로보인다', '너네 후보 있잖아?', '안나오면 되잖아  탄핵2번당하고 또 찍어달라냐\\n국힘은 이미 썩은 보수됨']"
